0.712281
0.687002
0.702528
0.646397
0.669088
0.680334
0.653762
0.68133
0.692178
0.686107
0.711087
0.694964
0.691182
0.711286
0.678643
0.6458
0.704021
0.692675
0.698248
0.67496
0.670482
0.658539
0.702627
0.662918
0.682424
0.703822
0.700338
0.664112
0.683021
0.691381
0.69576
0.676951
0.673567
0.660529
0.69785
0.701931
0.68332
0.681131
0.718551
0.703722
0.68332
0.709096
0.696059
0.69795
0.702229
0.697651
0.693073
0.676752
0.688694
0.706807
0.711783
0.717854
0.719049
0.707106
0.698248
0.718352
0.703424
0.700338
0.685709
0.678842
0.71457
0.717755
0.712182
0.712978
0.709096
0.711783
0.711783
0.720044
0.71666
0.709196
0.711982
0.722134
0.688595
0.720044
0.721935
0.715963
0.721139
0.728702
0.727906
0.719447
0.728304
0.71666
0.716361
0.715167
0.721338
0.739451
0.73328
0.719745
0.712679
0.736963
0.736664
0.704319
0.728006
0.701831
0.719447
0.731588
0.726911
0.735569
0.721338
0.728404
